sensor_id,tipo_elem,osm_node,snap_dist_m,lat_sensor,lon_sensor,lat_nodo,lon_nodo,calidad
3402,URB,102322211,27.1,40.473611,-3.67832,40.47385,-3.678254,bueno
3408,URB,5924972879,50.5,40.476209,-3.711622,40.476653,-3.711751,aceptable
3413,URB,8398453282,17.7,40.450343,-3.709477,40.450192,-3.70941,bueno
3421,URB,1738553402,37.5,40.465693,-3.690586,40.465581,-3.690167,bueno
3423,URB,565714261,19.1,40.462964,-3.690014,40.463035,-3.689808,bueno
3424,URB,26412872,7.5,40.455006,-3.702764,40.455055,-3.702702,bueno
3425,URB,26412886,3.7,40.453512,-3.703028,40.453509,-3.702984,bueno
3426,URB,26412911,13.7,40.452739,-3.703147,40.452854,-3.703087,bueno
3427,URB,339391878,23.3,40.451665,-3.703311,40.451867,-3.703238,bueno
3430,URB,100964048,36.3,40.46434,-3.664877,40.464261,-3.665294,bueno
3440,URB,100996354,55.1,40.452003,-3.718326,40.452242,-3.717756,aceptable
3449,URB,414253841,28.1,40.466731,-3.690936,40.466973,-3.691031,bueno
3452,URB,1506821327,44.7,40.457521,-3.676992,40.45712,-3.677015,bueno
3453,URB,26412622,27.9,40.465424,-3.691988,40.465443,-3.69166,bueno
3454,URB,81572825,58.2,40.453403,-3.70164,40.453336,-3.700958,aceptable
3456,URB,98725372,13.4,40.451885,-3.703965,40.451872,-3.704122,bueno
3457,URB,25922709,103.0,40.493938,-3.668125,40.494495,-3.667152,aceptable
3458,URB,259615488,86.8,40.496928,-3.667503,40.496363,-3.666795,aceptable
3459,URB,615649179,17.8,40.495543,-3.668321,40.495397,-3.668408,bueno
3460,URB,119815327,38.1,40.453037,-3.667362,40.453365,-3.667235,bueno
3461,URB,102186292,23.5,40.452392,-3.668427,40.45244,-3.668698,bueno
3472,URB,51422001,36.4,40.461289,-3.718826,40.461597,-3.718969,bueno
3473,URB,151400413,6.9,40.462578,-3.718582,40.462581,-3.718501,bueno
3485,URB,26204368,92.7,40.47995,-3.701649,40.479733,-3.702707,aceptable
3486,URB,102505403,8.2,40.46588,-3.671617,40.465816,-3.671571,bueno
3494,M30,25920353,127.5,40.482875,-3.702472,40.482071,-3.703548,aceptable
3510,M30,25920353,36.3,40.482395,-3.703498,40.482071,-3.703548,bueno
3514,URB,101050255,76.8,40.451274,-3.717135,40.451945,-3.716925,aceptable
3518,URB,102224464,55.4,40.464319,-3.679075,40.464398,-3.679721,aceptable
3519,URB,283576938,23.3,40.486864,-3.65031,40.48677,-3.650064,bueno
3520,URB,298967669,23.1,40.486157,-3.652065,40.485991,-3.652231,bueno
3521,M30,12364718088,99.3,40.492293,-3.670773,40.493055,-3.67016,aceptable
3524,URB,93862638,35.8,40.456639,-3.707182,40.456657,-3.707604,bueno
3560,M30,339984071,13.3,40.479178,-3.715946,40.479114,-3.715813,bueno
3580,URB,98965346,85.3,40.458448,-3.673319,40.458444,-3.674327,aceptable
3581,URB,2494930275,49.9,40.459024,-3.674303,40.458577,-3.674341,bueno
3588,URB,50042350,59.0,40.469584,-3.712397,40.470097,-3.712217,aceptable
3589,URB,1969144049,83.9,40.469308,-3.712773,40.46895,-3.713646,aceptable
3591,URB,55967027,39.7,40.469833,-3.685796,40.469548,-3.686079,bueno
3592,URB,55967027,33.0,40.469808,-3.68589,40.469548,-3.686079,bueno
3595,URB,2891563648,55.0,40.456064,-3.714172,40.45646,-3.713783,aceptable
3596,URB,25904621,87.9,40.476214,-3.702998,40.476977,-3.703269,aceptable
3598,M30,150878502,38.9,40.472879,-3.728989,40.472563,-3.729187,bueno
3599,M30,13507117239,67.8,40.47523,-3.722513,40.475249,-3.723315,aceptable
3605,URB,119815329,28.2,40.454892,-3.666591,40.454892,-3.666924,bueno
3606,URB,119837172,5.4,40.452506,-3.680919,40.45246,-3.680897,bueno
3638,URB,98732397,23.7,40.453221,-3.7131,40.453047,-3.713262,bueno
3639,URB,93876097,55.6,40.460652,-3.709302,40.460161,-3.709176,aceptable
3642,URB,119806747,9.1,40.457112,-3.675984,40.457074,-3.675889,bueno
3643,URB,339984375,8.3,40.479346,-3.724823,40.479416,-3.724859,bueno
3659,URB,25933302,15.4,40.467754,-3.653422,40.467858,-3.653302,bueno
3663,URB,26412664,6.4,40.462815,-3.697125,40.462847,-3.697062,bueno
3667,URB,81478203,13.5,40.456856,-3.698748,40.45691,-3.698891,bueno
3668,URB,81478198,20.3,40.456473,-3.696698,40.456499,-3.696935,bueno
3677,URB,25904644,28.2,40.479432,-3.703644,40.479366,-3.703966,bueno
3678,URB,150865971,25.5,40.474425,-3.720595,40.474353,-3.720881,bueno
3706,M30,25587629,41.5,40.493856,-3.70004,40.494164,-3.700318,bueno
3708,URB,51422521,24.6,40.458448,-3.715971,40.458656,-3.715871,bueno
3712,URB,2484872378,3.9,40.481234,-3.720747,40.481269,-3.720754,bueno
3713,URB,60336185,18.4,40.483899,-3.714295,40.483734,-3.714282,bueno
3714,URB,240000436,17.8,40.485336,-3.709747,40.485189,-3.70983,bueno
3733,URB,98727994,0.7,40.45113,-3.709473,40.451136,-3.709476,bueno
3734,URB,50045873,1.7,40.460936,-3.708057,40.460923,-3.708068,bueno
3735,URB,581287911,6.9,40.462637,-3.708503,40.462574,-3.708509,bueno
3737,URB,26205041,101.0,40.474834,-3.69751,40.475671,-3.697971,aceptable
3738,URB,60108655,27.8,40.469439,-3.69549,40.469687,-3.695538,bueno
3743,URB,81472408,15.0,40.452522,-3.697475,40.452531,-3.697299,bueno
3744,URB,98971002,31.3,40.458508,-3.672349,40.458505,-3.671979,bueno
3751,URB,353299296,69.9,40.460207,-3.697397,40.459993,-3.696619,aceptable
3767,URB,93862636,25.6,40.456743,-3.704349,40.456787,-3.704052,bueno
3773,URB,119805488,92.8,40.456956,-3.673109,40.456915,-3.672013,aceptable
3777,URB,285913136,18.3,40.467764,-3.6628,40.467705,-3.663002,bueno
3778,URB,26747737,20.3,40.474787,-3.665635,40.474812,-3.665397,bueno
3787,URB,602184962,21.7,40.49113,-3.685885,40.491129,-3.686141,bueno
3790,URB,81466855,26.7,40.457553,-3.694541,40.457788,-3.69448,bueno
3796,URB,255628102,31.7,40.494696,-3.667826,40.494928,-3.668044,bueno
3797,M30,1121592042,37.8,40.4917,-3.671644,40.491565,-3.672055,bueno
3801,M30,339984115,63.8,40.475156,-3.722373,40.475287,-3.72164,aceptable
3821,M30,269973099,74.9,40.481995,-3.673396,40.48183,-3.672537,aceptable
3822,M30,25921963,65.3,40.481897,-3.673532,40.481326,-3.673715,aceptable
3823,M30,25965172,3.3,40.475691,-3.674138,40.475689,-3.674099,bueno
3824,URB,26205029,18.9,40.477246,-3.702026,40.477276,-3.701806,bueno
3825,URB,26235024,124.9,40.472758,-3.705416,40.472014,-3.70431,aceptable
3829,URB,26204784,58.1,40.474986,-3.700112,40.475482,-3.700326,aceptable
3831,URB,26745179,20.6,40.479876,-3.667134,40.480024,-3.66728,bueno
3834,URB,26412682,4.7,40.461276,-3.698059,40.461256,-3.698108,bueno
3909,URB,706690026,80.5,40.451619,-3.680129,40.452258,-3.680577,aceptable
3910,URB,98989160,50.8,40.451666,-3.675704,40.451646,-3.675105,aceptable
3911,URB,297605509,93.6,40.45017,-3.677682,40.450713,-3.676836,aceptable
3912,URB,102186288,17.0,40.452402,-3.666494,40.452366,-3.66669,bueno
3913,URB,616266900,124.5,40.453105,-3.677451,40.45274,-3.678842,aceptable
3914,URB,98989165,68.7,40.451619,-3.676761,40.451657,-3.67757,aceptable
3915,URB,297605509,75.7,40.450887,-3.677701,40.450713,-3.676836,aceptable
3916,URB,98989157,15.4,40.451634,-3.678601,40.451666,-3.678778,bueno
3917,URB,98989157,47.0,40.451697,-3.678225,40.451666,-3.678778,bueno
3918,URB,119815327,31.8,40.453081,-3.667277,40.453365,-3.667235,bueno
3919,URB,102183772,19.2,40.452274,-3.666472,40.452264,-3.666699,bueno
3920,URB,119815323,19.3,40.451397,-3.667536,40.451224,-3.667529,bueno
3921,URB,25925878,39.9,40.453008,-3.66389,40.452828,-3.663482,bueno
3922,URB,810259296,26.3,40.452001,-3.66549,40.451766,-3.665459,bueno
3926,URB,706690026,73.2,40.451712,-3.680094,40.452258,-3.680577,aceptable
3934,URB,98999650,47.2,40.451707,-3.683307,40.451713,-3.68275,bueno
4495,URB,98720048,35.7,40.456595,-3.705456,40.456854,-3.705206,bueno
4496,URB,93862637,18.3,40.456595,-3.706189,40.456607,-3.706405,bueno
4497,URB,93862637,40.5,40.456661,-3.706878,40.456607,-3.706405,bueno
4498,URB,93862643,9.8,40.45702,-3.709506,40.457108,-3.709517,bueno
4500,URB,50044185,14.4,40.458621,-3.7108,40.458661,-3.710638,bueno
4501,URB,4567767289,22.0,40.45723,-3.711738,40.457424,-3.711684,bueno
4502,URB,4567767086,51.9,40.457724,-3.712181,40.457495,-3.711647,aceptable
4503,URB,151402264,42.2,40.458954,-3.712712,40.458584,-3.712823,bueno
4504,URB,51422522,34.1,40.457933,-3.713488,40.457828,-3.71311,bueno
4505,URB,11240395832,41.3,40.457657,-3.712674,40.457793,-3.713128,bueno
4506,URB,439185266,57.9,40.45837,-3.714847,40.458144,-3.714231,aceptable
4507,URB,439185266,21.0,40.458182,-3.714473,40.458144,-3.714231,bueno
4508,URB,51422521,29.7,40.45854,-3.715555,40.458656,-3.715871,bueno
4509,URB,51422521,71.3,40.458927,-3.716635,40.458656,-3.715871,aceptable
4510,URB,51422520,50.3,40.459261,-3.717933,40.459465,-3.718463,aceptable
4511,URB,1977600386,108.8,40.460631,-3.719671,40.459736,-3.719152,aceptable
4512,URB,51420986,10.0,40.463607,-3.720182,40.463526,-3.720131,bueno
4513,URB,51424214,23.1,40.455579,-3.712894,40.455394,-3.71302,bueno
4514,URB,98733030,63.0,40.455975,-3.712508,40.456473,-3.712153,aceptable
4515,URB,51424217,18.8,40.454693,-3.713126,40.454859,-3.713166,bueno
4516,URB,150760768,37.8,40.45417,-3.71473,40.454034,-3.71514,bueno
4517,URB,1140217845,3.2,40.453623,-3.712904,40.453634,-3.71287,bueno
4518,URB,1140217804,15.4,40.453566,-3.712513,40.453693,-3.712585,bueno
4519,URB,2277540861,12.7,40.452814,-3.71193,40.45273,-3.712031,bueno
4520,URB,98732393,9.2,40.452591,-3.712303,40.45252,-3.712246,bueno
4521,URB,8412813542,32.9,40.451416,-3.711129,40.451711,-3.711127,bueno
4522,URB,98732053,20.9,40.452464,-3.710345,40.452397,-3.710114,bueno
4523,URB,98732053,24.7,40.452418,-3.710404,40.452397,-3.710114,bueno
4524,URB,51429269,40.4,40.45405,-3.714169,40.454406,-3.714271,bueno
4525,URB,51429269,40.2,40.454044,-3.714264,40.454406,-3.714271,bueno
4526,URB,98732398,88.4,40.452807,-3.714483,40.453257,-3.713621,aceptable
4527,URB,98732397,15.9,40.452941,-3.713135,40.453047,-3.713262,bueno
4528,URB,98728208,29.3,40.452763,-3.708706,40.452968,-3.708489,bueno
4529,URB,4640732586,5.2,40.462598,-3.70792,40.46258,-3.707977,bueno
4530,URB,344869705,32.4,40.463448,-3.709133,40.463599,-3.709461,bueno
4531,URB,344869681,4.3,40.464717,-3.709668,40.464678,-3.709662,bueno
4532,URB,344869675,4.3,40.465191,-3.71018,40.465194,-3.71013,bueno
4533,URB,50043299,54.7,40.466671,-3.71073,40.466244,-3.710408,aceptable
4534,URB,151402779,19.7,40.466134,-3.711188,40.466259,-3.711352,bueno
4535,URB,50045902,32.4,40.463051,-3.707627,40.463278,-3.707386,bueno
4536,URB,4826704010,31.7,40.462714,-3.706869,40.46299,-3.706961,bueno
4537,URB,2891563648,11.7,40.456527,-3.713675,40.45646,-3.713783,bueno
4538,URB,98722511,10.9,40.454902,-3.712066,40.454973,-3.711978,bueno
4539,URB,98722508,34.3,40.456126,-3.710359,40.456379,-3.710128,bueno
4540,URB,93884463,38.8,40.45695,-3.708958,40.457183,-3.708616,bueno
4543,URB,3321769701,46.7,40.467589,-3.708181,40.467998,-3.708058,bueno
4545,URB,50042007,62.8,40.469953,-3.710684,40.470359,-3.711201,aceptable
4546,URB,32201197,89.0,40.471388,-3.710154,40.471172,-3.711167,aceptable
4548,URB,26235007,1.9,40.471372,-3.712606,40.471358,-3.71262,bueno
4549,URB,26234999,2.8,40.472466,-3.712194,40.472471,-3.712226,bueno
4550,URB,26234767,7.9,40.472969,-3.711192,40.472913,-3.711133,bueno
4551,URB,26202146,68.9,40.47394,-3.71152,40.474536,-3.711299,aceptable
4552,URB,26202146,63.2,40.474011,-3.711588,40.474536,-3.711299,aceptable
4553,URB,26202132,31.8,40.475594,-3.709711,40.475535,-3.710079,bueno
4554,URB,2476977553,7.9,40.472243,-3.710988,40.472228,-3.711079,bueno
4555,URB,26202148,16.4,40.477522,-3.712097,40.477669,-3.7121,bueno
4556,URB,26202178,7.7,40.476446,-3.712641,40.476448,-3.712732,bueno
4557,URB,25687287,47.4,40.475724,-3.711362,40.475308,-3.711242,bueno
4558,URB,26204788,53.2,40.475111,-3.699431,40.474876,-3.698882,aceptable
4559,URB,26205037,28.3,40.476027,-3.699578,40.476214,-3.699351,bueno
4560,URB,26204784,39.6,40.475291,-3.700721,40.475482,-3.700326,bueno
4561,URB,26205033,78.1,40.476373,-3.701113,40.476679,-3.700281,aceptable
4562,URB,26205033,85.1,40.476419,-3.701228,40.476679,-3.700281,aceptable
4563,URB,26233686,11.3,40.472787,-3.703087,40.472703,-3.703162,bueno
4564,URB,25587461,90.5,40.475691,-3.703008,40.475544,-3.70406,aceptable
4565,URB,25904621,39.3,40.477037,-3.70281,40.476977,-3.703269,bueno
4566,URB,26202413,1.2,40.477804,-3.703773,40.477815,-3.703772,bueno
4567,URB,26202857,44.6,40.476544,-3.705214,40.476668,-3.704713,bueno
4568,URB,26202857,34.9,40.476605,-3.705117,40.476668,-3.704713,bueno
4569,URB,26201969,25.7,40.475882,-3.708358,40.475843,-3.708658,bueno
4570,URB,32201404,5.7,40.471605,-3.712105,40.471645,-3.712147,bueno
4572,URB,26205041,106.4,40.474836,-3.697358,40.475671,-3.697971,aceptable
4573,URB,26205041,112.8,40.474736,-3.697454,40.475671,-3.697971,aceptable
4574,URB,26204995,39.1,40.473063,-3.700769,40.473399,-3.700637,bueno
4575,URB,25911254,21.0,40.471873,-3.69903,40.47183,-3.699272,bueno
4576,URB,26204995,65.5,40.472818,-3.700519,40.473399,-3.700637,aceptable
4577,URB,307966806,23.3,40.470702,-3.697238,40.470562,-3.697033,bueno
4578,URB,25911304,25.4,40.467571,-3.692685,40.467402,-3.692482,bueno
4579,URB,414253868,27.5,40.468762,-3.694744,40.468777,-3.695068,bueno
4580,URB,9377219112,22.1,40.467443,-3.693096,40.467625,-3.692992,bueno
4581,URB,25904526,62.5,40.466635,-3.690358,40.466203,-3.689885,aceptable
4582,URB,414253836,29.3,40.467309,-3.691754,40.46728,-3.692098,bueno
